39	{{-101.881021,35.956077},{-101.881155,35.9644},{-101.884843,35.964419},{-101.885042,35.967252},{-101.901743,35.98094},{-101.927324,36.017793},{-101.972354,36.077568},{-101.98949,36.110626},{-102.005878,36.125713},{-102.11517,36.268356},{-102.117583,36.269404},{-102.117756,36.271182},{-102.143277,36.304499},{-102.16985,36.342837},{-102.207256,36.389055},{-102.289161,36.500374},{-102.355574,36.595147},{-102.359893,36.599451},{-102.35955,36.602528},{-102.374177,36.629682},{-102.432513,36.704362},{-102.461402,36.739647},{-102.463722,36.740897},{-102.464336,36.743191},{-102.508242,36.797043},{-102.546375,36.838812},{-102.552033,36.849505},{-102.565977,36.866071},{-102.56947,36.878001},{-102.587539,36.903248},{-102.591081,36.919453},{-102.593794,36.92704},{-102.597677,36.932754},{-102.598019,36.939111},{-102.602288,36.951553},{-102.642651,36.99505},{-102.686566,37.044803},{-102.782371,37.149135},{-102.805683,37.163245},{-102.821314,37.188536},{-102.850794,37.218333},{-102.879598,37.250421},{-102.895668,37.264793},{-102.904496,37.277228},{-102.904668,37.279269},{-102.94662,37.326482},{-102.991006,37.378934},{-103.002379,37.387095},{-103.034064,37.405566},{-103.055866,37.414096},{-103.068352,37.424798},{-103.075109,37.428527},{-103.081914,37.43184},{-103.129848,37.46528},{-103.133432,37.470955},{-103.139406,37.475138},{-103.145238,37.476194},{-103.149414,37.481077},{-103.201874,37.508474},{-103.21638,37.531395},{-103.2178,37.531438},{-103.22092,37.536071},{-103.228208,37.541618},{-103.231349,37.546022},{-103.231627,37.550962},{-103.250929,37.565645},{-103.253171,37.570714},{-103.265898,37.584219},{-103.33626,37.643731},{-103.353036,37.664049},{-103.379429,37.683846},{-103.40398,37.698152},{-103.418041,37.708029},{-103.436077,37.735263},{-103.43404,37.750777},{-103.441236,37.754336},{-103.444852,37.7673},{-103.449598,37.776503},{-103.473164,37.775951},{-103.480027,37.779386},{-103.484862,37.779701},{-103.493314,37.777169},{-103.523048,37.78289},{-103.565568,37.786593},{-103.566926,37.787774},{-103.578169,37.789852},{-103.66278,37.847551},{-103.730816,37.880795},{-103.757499,37.89677},{-103.789593,37.925738},{-103.859092,38.012141},{-103.876058,38.046873},{-103.875615,38.061464},{-103.884695,38.082384},{-103.889654,38.101819},{-103.902484,38.112224},{-103.905853,38.116592},{-103.905839,38.12251},{-103.912078,38.125087},{-103.919838,38.131395},{-103.919481,38.137188},{-103.93081,38.162865},{-103.937435,38.173158},{-103.965041,38.20174},{-103.975653,38.21803},{-104.037665,38.272307},{-104.055123,38.295274},{-104.057172,38.296307},{-104.062323,38.307089},{-104.084535,38.342317},{-104.104427,38.355963},{-104.187578,38.447691},{-104.207066,38.470665},{-104.217323,38.478603},{-104.254706,38.521265},{-104.294571,38.575903},{-104.364396,38.604362},{-104.459777,38.674026},{-104.468938,38.679487},{-104.478414,38.679422},{-104.494035,38.694644},{-104.592747,38.752876},{-104.610307,38.760692},{-104.627303,38.773779},{-104.627231,38.781013},{-104.674496,38.781107},{-104.67523,38.782934},{-104.674417,38.781187},{-104.628457,38.78156},{-104.626049,38.839999},{-104.627182,38.8537},{-104.626782,38.940298},{-104.611791,38.94046},{-104.607927,38.941126},{-104.607913,38.942045},{-104.605286,38.941712},{-104.587397,38.960138},{-104.583433,38.966225},{-104.5527,38.994184},{-104.552697,39.035},{-104.548152,39.043637},{-104.548182,39.060421},{-104.552672,39.060628},{-104.553165,39.068388},{-104.552244,39.114559},{-104.550367,39.116708},{-104.526367,39.117536},{-104.524811,39.129469},{-104.516033,39.131877},{-104.514694,39.14423},{-104.505478,39.144223},{-104.505842,39.158214},{-104.496234,39.158621},{-104.496959,39.230597},{-104.495024,39.234248},{-104.496823,39.24542},{-104.496559,39.290242},{-104.494282,39.293989},{-104.499814,39.296752},{-104.495802,39.300678},{-104.497087,39.305625},{-104.496259,39.335856},{-104.505846,39.335992},{-104.506067,39.353638},{-104.515055,39.353902},{-104.515112,39.404699},{-104.528525,39.40552},{-104.528591,39.42579},{-104.531566,39.434627},{-104.533446,39.435118},{-104.532351,39.539676},{-104.529977,39.542246},{-104.527398,39.55468},{-104.527592,39.55712},{-104.532006,39.55712},{-104.531759,39.564781},{-104.530251,39.564973},{-104.530204,39.566198},{-104.528005,39.708078},{-104.537475,39.710118},{-104.564669,39.710337},{-104.564515,39.715766},{-104.619769,39.731988},{-104.648969,39.73855},{-104.649653,39.739752},{-104.663532,39.743359},{-104.793559,39.756054},{-104.812934,39.761129},{-104.813609,39.757648},{-104.815614,39.75761},{-104.815421,39.761889},{-104.836342,39.76703},{-104.855736,39.76857},{-104.866004,39.769667},{-104.866095,39.77388},{-104.868736,39.775034},{-104.900407,39.77657},{-104.911497,39.780003},{-104.916081,39.783792},{-104.927003,39.790032},{-104.928696,39.791033},{-104.93586,39.794567},{-104.945522,39.795581},{-104.945516,39.796926},{-104.947417,39.796945},{-104.946103,39.798577}}
40	{{-97.493995,35.452601},{-97.463123,35.465279},{-97.437628,35.465247},{-97.435513,35.448354},{-97.424294,35.443131},{-97.421682,35.401853},{-97.403569,35.377353},{-97.371787,35.352617},{-97.359033,35.323064},{-97.362062,35.206561},{-97.344064,35.198042},{-97.335041,35.168261},{-97.302043,35.139869},{-97.272318,35.032851},{-97.246925,34.981607},{-97.247258,34.957907},{-97.226595,34.933438},{-97.195118,34.855118},{-97.192387,34.828523},{-97.169413,34.800428},{-97.165868,34.746527},{-97.144994,34.719972},{-97.146718,34.637347},{-97.165168,34.632671}}
41	{{-95.835818,41.213806},{-95.831644,41.21208},{-95.823215,41.21162},{-95.822807,41.211077},{-95.82225,41.20253},{-95.81965,41.197916},{-95.819537,41.194156},{-95.822593,41.180393},{-95.823844,41.172332},{-95.821216,41.165184},{-95.82031,41.159628},{-95.820623,41.137208},{-95.825892,41.118729},{-95.826908,41.10829},{-95.826186,41.101362},{-95.822537,41.092612},{-95.821246,41.088587},{-95.81448,41.063347},{-95.814985,41.048039},{-95.811954,41.037771}}
42	{{-94.600583,39.140085},{-94.61208,39.134434},{-94.670303,39.15801},{-94.69033,39.145452},{-94.808662,39.141296},{-94.849058,39.134007},{-94.86619,39.113413},{-94.889019,39.109373},{-94.908544,39.108748},{-94.972999,39.10408},{-95.001481,39.086734},{-95.028785,39.086401},{-95.05697,39.075015},{-95.133577,39.02902},{-95.186924,39.020512},{-95.243575,39.009773},{-95.251713,38.999189},{-95.361854,38.983665},{-95.500874,38.946664},{-95.575707,38.927314},{-95.686474,38.920699},{-95.736582,38.869522},{-95.834076,38.771145},{-95.949591,38.672334},{-96.006964,38.622005},{-96.024911,38.615721},{-96.134241,38.512848},{-96.221361,38.41772},{-96.245397,38.40208},{-96.29436,38.33038},{-96.355402,38.276559},{-96.43484,38.195993},{-96.578355,38.086244},{-96.75412,37.925447},{-96.809071,37.904982},{-96.820981,37.876246},{-96.885043,37.824607},{-96.88501,37.812696},{-96.871465,37.802637}}
43	{{-95.32632,37.79678},{-95.397344,37.789559},{-95.419663,37.780018},{-95.524872,37.789319},{-95.961388,37.790927},{-96.525931,37.795244},{-96.75523,37.79378},{-96.871465,37.802637}}
44	{{-97.448533,35.46527},{-97.444573,35.468009},{-97.4444,35.468039},{-97.140973,35.710022},{-96.959545,35.841341},{-96.858122,35.942139},{-96.7664,36.02774}}
45	{{-93.526192,41.558439},{-93.501305,41.589411},{-93.492165,41.620013},{-93.499702,41.77836},{-93.481349,41.795167},{-93.484288,41.863118},{-93.482147,42.209272},{-93.48128,42.406182},{-93.462891,42.443447},{-93.440492,42.47991},{-93.440017,42.557391},{-93.439809,42.662409},{-93.399986,42.719291},{-93.399701,42.908083},{-93.398834,43.03801},{-93.379397,43.072382},{-93.378974,43.115978},{-93.354014,43.137115},{-93.352849,43.138155}}
46	{{-96.05921,41.364204},{-95.992877,41.345924},{-95.960557,41.34154},{-95.937179,41.323123},{-95.926018,41.279618},{-95.925108,41.278999}}
47	{{-94.600769,39.140233},{-94.59371,39.139631},{-94.597178,39.154248},{-94.647464,39.151472},{-94.670301,39.158019},{-94.694188,39.145087},{-94.78879,39.146917},{-94.836401,39.168016},{-94.871141,39.201997},{-94.961868,39.280429},{-95.01722,39.343694},{-95.057036,39.368098},{-95.086521,39.418963},{-95.127337,39.470961},{-95.133376,39.499734},{-95.177376,39.538482},{-95.186793,39.573005},{-95.244874,39.652972},{-95.339665,39.787266},{-95.340845,39.788629},{-95.508422,40.000118},{-95.550809,40.058473},{-95.600696,40.089511},{-95.605009,40.11723},{-95.604036,40.143418},{-95.682928,40.262265},{-95.744707,40.345885},{-95.743949,40.359639},{-95.769798,40.378519},{-95.80961,40.434285},{-95.816746,40.472583},{-95.849886,40.522835},{-95.849713,40.541172},{-95.901474,40.658697},{-95.909374,40.721933},{-95.914365,40.784148},{-95.912069,40.936224},{-95.920791,41.009842},{-95.938577,41.057921},{-95.963051,41.121746},{-95.995845,41.157591},{-96.046988,41.190717},{-96.052699,41.207373},{-96.066922,41.212705},{-96.060085,41.36416}}
48	{{-96.044181,36.190649},{-96.001329,36.21445},{-95.963335,36.229738},{-95.812172,36.364154},{-95.759226,36.410543},{-95.632447,36.52591},{-95.572708,36.543238},{-95.542579,36.570227},{-95.532246,36.597555},{-95.536352,36.6073},{-95.536486,36.607567},{-95.431736,36.70189},{-95.103945,36.999554},{-95.06803,37.028304},{-94.919271,37.156636},{-94.796662,37.229762},{-94.676058,37.338465},{-94.617514,37.380642},{-94.590586,37.405431},{-94.580896,37.405318},{-94.580734,37.40834},{-94.58257,37.412748},{-94.473657,37.504981},{-94.327682,37.647774},{-94.291982,37.682901},{-94.244937,37.732358},{-94.067953,37.864908},{-94.02446,37.899353},{-93.968563,37.948273},{-93.901995,37.988895},{-93.852122,38.057386},{-93.721264,38.170795},{-93.681713,38.204099},{-93.612398,38.276963},{-93.56005,38.328521},{-93.516536,38.356075},{-93.29097,38.453693},{-93.277022,38.46736},{-93.102017,38.531245},{-93.066574,38.547402},{-92.987487,38.593456},{-92.840157,38.660021},{-92.788158,38.684127},{-92.698054,38.72004},{-92.639364,38.765149},{-92.559188,38.806248},{-92.499848,38.822551},{-92.464197,38.845067},{-92.448172,38.844679},{-92.398797,38.867943},{-92.364904,38.86725},{-92.320404,38.883925},{-92.265174,38.886288}}
49	{{-96.044181,36.190649},{-96.001329,36.21445},{-95.963335,36.229738},{-95.812172,36.364154},{-95.759226,36.410543},{-95.632447,36.52591},{-95.572708,36.543238},{-95.542579,36.570227},{-95.532246,36.597555},{-95.536352,36.6073},{-95.536486,36.607567},{-95.431736,36.70189},{-95.103945,36.999554},{-95.06803,37.028304},{-94.919271,37.156636},{-94.796662,37.229762},{-94.676058,37.338465},{-94.617514,37.380642},{-94.590586,37.405431},{-94.580896,37.405318},{-94.580734,37.40834},{-94.58257,37.412748},{-94.473657,37.504981},{-94.327682,37.647774},{-94.291982,37.682901},{-94.244937,37.732358},{-94.067953,37.864908},{-94.02446,37.899353},{-93.968563,37.948273},{-93.901995,37.988895},{-93.852122,38.057386},{-93.721264,38.170795},{-93.681713,38.204099},{-93.612398,38.276963},{-93.56005,38.328521},{-93.516536,38.356075},{-93.29097,38.453693},{-93.277022,38.46736},{-93.102017,38.531245},{-93.066574,38.547402},{-92.987487,38.593456},{-92.840157,38.660021},{-92.788158,38.684127},{-92.698054,38.72004},{-92.639364,38.765149},{-92.559188,38.806248},{-92.499848,38.822551},{-92.464197,38.845067},{-92.448172,38.844679},{-92.398797,38.867943},{-92.364904,38.86725},{-92.320404,38.883925},{-92.265174,38.886288}}
50	{{-92.264232,38.885996},{-92.230538,38.921273},{-92.1541,39.046115},{-92.127482,39.064689},{-92.110085,39.073902},{-92.020251,39.129785},{-91.955245,39.188257},{-91.898638,39.216716},{-91.738937,39.3392},{-91.717404,39.358416},{-91.688076,39.379147},{-91.594373,39.487426},{-91.498243,39.569551},{-91.471959,39.629228},{-91.414757,39.685409},{-91.416025,39.687051},{-91.416418,39.700257},{-91.476321,39.770368},{-91.501388,39.838908},{-91.526046,39.876099}}
51	{{-95.879047,37.027548},{-95.810233,37.026782},{-95.791899,37.044426},{-95.674763,37.043919},{-95.632385,37.054415},{-95.610575,37.045998}}
52	{{-96.029683,36.130301},{-96.057733,36.084079},{-96.047012,36.00365},{-96.008748751397,35.9794012959668},{-96.0086848039792,35.9793899639485}}
53	{{-92.720312,41.630628},{-92.684096,41.696989},{-92.659015,41.76109},{-92.583639,41.862234},{-92.54776,41.911043},{-92.538026,41.993367},{-92.515868,42.045956},{-92.458482,42.297204},{-92.421472,42.438345}}
54	{{-96.750369,36.003583},{-96.711489,36.002564},{-96.621271,35.97741},{-96.583938,35.9694},{-96.52215,36.008444},{-96.476201,36.025439},{-96.330153,36.03944},{-96.163482,36.07568},{-96.083624,36.108223},{-96.051649,36.132599},{-96.033117,36.133253}}
55	{{-96.41958,34.908416},{-96.427061,34.941953},{-96.417458,34.994235},{-96.425158,35.092069},{-96.414659,35.181037},{-96.404637,35.195799},{-96.399769,35.290217},{-96.401635,35.345035},{-96.389042,35.380959},{-96.396032,35.54839},{-96.388065,35.639266},{-96.390931,35.778525},{-96.371632,35.822598},{-96.37601,35.837707},{-96.403237,35.846714},{-96.410429,35.859075},{-96.54598,35.951959},{-96.590952,35.969492}}
56	{{-101.884536,35.265734},{-101.8846,35.266108},{-101.884608,35.26612},{-101.884576,35.2683},{-101.884047,35.294294},{-101.866689,35.30869},{-101.866912,35.320269},{-101.867575,35.35478},{-101.868877,35.422451},{-101.868946,35.426031},{-101.869663,35.434062},{-101.868213,35.439395},{-101.869668,35.444875},{-101.877597,35.462004},{-101.875011,35.463705},{-101.877292,35.467245},{-101.879219,35.477977},{-101.883319,35.511632},{-101.8846,35.512811},{-101.891017,35.543366},{-101.890535,35.568256},{-101.892214,35.570907},{-101.891183,35.618033},{-101.893083,35.649504},{-101.894838,35.656319},{-101.893664,35.748319},{-101.89131,35.782056},{-101.892615,35.784789},{-101.892505,35.818306},{-101.891804,35.879171},{-101.891669,35.893595},{-101.891262,35.937337},{-101.890795,35.95162}}
57	{{-97.955806,34.417416},{-97.869698,34.449491},{-97.563162,34.507178},{-97.375697,34.601843},{-97.278137,34.62969},{-97.199993,34.630233},{-97.177533,34.632488},{-97.172811,34.622682},{-97.171264,34.619846},{-97.165911,34.622725},{-97.165172,34.632731},{-97.138764,34.640196},{-97.067326,34.69446},{-96.932588,34.731994},{-96.805281,34.784198},{-96.76218,34.786083},{-96.696028,34.814815},{-96.484067,34.875956},{-96.424597,34.879394}}
58	{{-96.468781,40.642492},{-96.45907,40.640252},{-96.458926,40.635638},{-96.452252,40.634565},{-96.447478,40.631385},{-96.439227,40.627925},{-96.434945,40.623485},{-96.423172,40.619258},{-96.390975,40.617828},{-96.388339,40.615444},{-96.38166,40.614654},{-96.376195,40.612435},{-96.373988,40.609558},{-96.367477,40.609262},{-96.35637,40.60615},{-96.340241,40.599379},{-96.322472,40.598156},{-96.316017,40.596196},{-96.314863,40.594558},{-96.309086,40.592523},{-96.301195,40.590612},{-96.296701,40.590753},{-96.287149,40.587047},{-96.2820345326364,40.5871230112684},{-96.287149,40.587047},{-96.296701,40.590753},{-96.301195,40.590612},{-96.309086,40.592523},{-96.314863,40.594558},{-96.316017,40.596196},{-96.322472,40.598156},{-96.340241,40.599379},{-96.35637,40.60615},{-96.367477,40.609262},{-96.373988,40.609558},{-96.376195,40.612435},{-96.38166,40.614654},{-96.388339,40.615444},{-96.390975,40.617828},{-96.423172,40.619258},{-96.434945,40.623485},{-96.439227,40.627925},{-96.447478,40.631385},{-96.452252,40.634565},{-96.458926,40.635638},{-96.45907,40.640252},{-96.468781,40.642492},{-96.472811,40.64609},{-96.474068,40.646235},{-96.507072,40.646292},{-96.51684,40.651901},{-96.525781,40.651955},{-96.534104,40.657993},{-96.549277,40.658578},{-96.558955,40.662151},{-96.587314,40.662579},{-96.595875,40.666576},{-96.602946,40.668914},{-96.603152,40.670234},{-96.610317,40.669904},{-96.622497,40.671895},{-96.627188,40.676683},{-96.634195,40.677954},{-96.650506,40.688226},{-96.66165,40.690165},{-96.683848,40.689789},{-96.688322,40.691232},{-96.695215,40.691359},{-96.698222,40.69646},{-96.699735,40.696661},{-96.698222,40.69646},{-96.695215,40.691359},{-96.688322,40.691232},{-96.683848,40.689789},{-96.66165,40.690165},{-96.650506,40.688226},{-96.634195,40.677954},{-96.627188,40.676683},{-96.622497,40.671895},{-96.610317,40.669904},{-96.603152,40.670234},{-96.602946,40.668914},{-96.595875,40.666576},{-96.587314,40.662579},{-96.558955,40.662151},{-96.549277,40.658578},{-96.534104,40.657993},{-96.525781,40.651955},{-96.51684,40.651901},{-96.507072,40.646292},{-96.474068,40.646235},{-96.472811,40.64609},{-96.468781,40.642492}}
59	{{-94.928807,39.750926},{-94.930349,39.766169},{-94.954766,39.774238},{-94.90804,39.834244},{-94.887597,39.878284},{-94.806928,39.914845},{-94.783686,39.960971},{-94.732123,40.013259},{-94.691732,40.077201},{-94.604945,40.178989},{-94.482735,40.326968},{-94.445701,40.386191},{-94.309095,40.571603},{-94.249032,40.637518},{-94.187529,40.731305},{-94.127715,40.793391},{-94.055014,40.897193},{-94.014825,40.951018},{-93.961136,41.024542},{-93.96141,41.050086},{-93.915349,41.084076},{-93.853168,41.158754},{-93.789297,41.241521},{-93.727998,41.300409},{-93.679969,41.371739},{-93.646097,41.403992},{-93.537651,41.452946},{-93.535204,41.510821},{-93.523781,41.558043}}
60	{{-94.600667,39.140305},{-94.595347,39.153007},{-94.622571,39.154895},{-94.623297,39.156861},{-94.601228,39.184259},{-94.599105,39.187978},{-94.577519,39.279095},{-94.552327,39.328381},{-94.487214,39.392829},{-94.473166,39.42463},{-94.473668,39.455549},{-94.43424,39.517013},{-94.426407,39.570238},{-94.403131,39.60473},{-94.396457,39.644112},{-94.372715,39.678897},{-94.360518,39.721768},{-94.340975,39.747109},{-94.249558,39.873577},{-94.204269,39.975351},{-94.157485,40.025903},{-94.129166,40.135089},{-94.093276,40.287892},{-94.050393,40.344203},{-94.033883,40.382712},{-93.987831,40.431976},{-93.975622,40.474618},{-93.95125,40.51145},{-93.935086,40.575264},{-93.917927,40.606669},{-93.917641,40.665544},{-93.885735,40.696773},{-93.859511,40.698687},{-93.844281,40.726416},{-93.810609,40.737937},{-93.794465,40.761012},{-93.799834,40.826867},{-93.772957,40.880962},{-93.778047,40.899254},{-93.767587,40.989212},{-93.749555,41.006744},{-93.750832,41.06626},{-93.652946,41.131844},{-93.630171,41.161529},{-93.595485,41.18193},{-93.573418,41.22372},{-93.538692,41.255876},{-93.526491,41.429944},{-93.538231,41.464366},{-93.535153,41.51082},{-93.525394,41.558161}}
61	{{-97.08533,36.667793},{-97.067105,36.673155},{-97.06399,36.673086},{-97.061489,36.673096},{-97.00152,36.660759},{-96.7078,36.637518},{-96.602045,36.615681},{-96.209862,36.570131},{-96.174699,36.580218},{-96.149093,36.600098}}
62	{{-93.483108,42.167518},{-93.538298,42.209152},{-93.649653,42.287613},{-93.818395,42.384001},{-93.857209,42.397478},{-93.932032,42.446193},{-93.968637,42.472107},{-93.971674,42.473366},{-94.020751,42.498051}}
63	{{-96.059512,41.364046},{-96.074055,41.427059},{-96.09729,41.44895},{-96.116371,41.503791},{-96.104995,41.548909},{-96.128947,41.578574},{-96.167537,41.683047},{-96.203907,41.777354},{-96.203229,41.887531},{-96.212462,41.90044},{-96.212518,41.970952},{-96.227738,41.994296},{-96.227733,41.9943},{-96.22012,42.009534},{-96.195514,42.045369},{-96.19705,42.073323},{-96.248328,42.135141},{-96.254977,42.214663},{-96.252086,42.26201},{-96.279714,42.299077},{-96.295437,42.30601},{-96.311854,42.342116},{-96.312184,42.502008},{-96.354955,42.538684},{-96.354986,42.53888},{-96.360136,42.561887},{-96.368565,42.58846},{-96.359841,42.706715},{-96.367135,42.909235},{-96.367133,42.909274},{-96.36602,42.981366},{-96.388337,43.122138},{-96.470744,43.236366},{-96.500052,43.259351},{-96.537229,43.298344},{-96.696724,43.449001},{-96.773205,43.500356},{-96.792105,43.545714}}
64	{{-95.610619,37.046007},{-95.647558,37.061534},{-95.742151,37.214502},{-95.750603,37.215673}}
65	{{-90.481332,41.526271},{-90.489936,41.684282}}
66	{{-101.884528,35.265208},{-101.88478,35.263026},{-101.920609,35.252257},{-101.926554,35.250285},{-101.938619,35.25032},{-101.939132,35.250315},{-101.943793,35.250359},{-101.950518,35.250304},{-101.95373,35.248526},{-101.965243,35.247477},{-101.972003,35.248286},{-101.992268,35.247401},{-102.009206,35.235812},{-102.035055,35.23569},{-102.0501,35.225158},{-102.066718,35.22586},{-102.079055,35.225005},{-102.086593,35.226684},{-102.115189,35.222548},{-102.215526,35.222441},{-102.220341,35.219039},{-102.285772,35.218986},{-102.286543,35.21717},{-102.293432,35.212325},{-102.329612,35.2052},{-102.363968,35.205776},{-102.382926,35.203375},{-102.386501,35.203925},{-102.400048,35.206067},{-102.502957,35.206395},{-102.506568,35.206492},{-102.611358,35.207701},{-102.633408,35.20566},{-102.639004,35.205664},{-102.691757,35.206052},{-102.692514,35.205993},{-102.806829,35.206413},{-102.813307,35.205413},{-102.821463,35.206821},{-102.825354,35.209197},{-102.835303,35.208121},{-102.872192,35.210529},{-102.91079,35.211341},{-102.915361,35.214122},{-102.923036,35.212585},{-102.930841,35.212649},{-102.958857,35.212688},{-102.959757,35.21302},{-102.962039,35.212974},{-102.963923,35.212768},{-102.995655,35.212856},{-103.042521,35.213582},{-103.050386,35.215292},{-103.366183,35.215364},{-103.401241,35.18908},{-103.412961,35.189445},{-103.43174,35.182217},{-103.478933,35.192608},{-103.491707,35.19407},{-103.534974,35.194441},{-103.545223,35.195397},{-103.559961,35.194417},{-103.587664,35.194393},{-103.588968,35.195654},{-103.5994,35.198561},{-103.614604,35.195511},{-103.635326,35.19772},{-103.655678,35.203385},{-103.657531,35.205582},{-103.667398,35.204621},{-103.693478,35.205109},{-103.699701,35.204164},{-103.701828,35.2042},{-103.702633,35.204368},{-103.70978,35.204299},{-103.712044,35.204457},{-103.720014,35.204497},{-103.720493,35.204404},{-103.729258,35.204485},{-103.730015,35.204776},{-103.764198,35.181855},{-103.772385,35.171814},{-103.781411,35.171879},{-103.787777,35.169056},{-103.799529,35.162348},{-103.806997,35.155946},{-103.829345,35.146206},{-103.847504,35.135854},{-103.853215,35.134095},{-103.856049,35.134256},{-103.863543,35.136233},{-103.863789,35.136389},{-103.864005,35.136372},{-103.867672,35.135141},{-103.867927,35.13498},{-103.868693,35.13474},{-103.88522,35.132848},{-103.894933,35.128563},{-103.926098,35.131079},{-104.01646,35.130098},{-104.063105,35.12864},{-104.072401,35.127256},{-104.072723,35.127265},{-104.073478,35.127217},{-104.075878,35.127217},{-104.076113,35.127119},{-104.124821,35.128025},{-104.149351,35.125805},{-104.207459,35.127695},{-104.234748,35.124279},{-104.239697,35.121632},{-104.266286,35.117181},{-104.313641,35.114219},{-104.337465,35.114292},{-104.33792,35.114395},{-104.338486,35.114481},{-104.33891,35.11449},{-104.354476,35.114195},{-104.355666,35.114619},{-104.370221,35.114044},{-104.446485,35.114278},{-104.455313,35.115459},{-104.456133,35.115577},{-104.458655,35.115839},{-104.520551,35.117351},{-104.537885,35.117263},{-104.549716,35.120116},{-104.563219,35.13012},{-104.573842,35.13151},{-104.587091,35.132295},{-104.627387,35.128191},{-104.686962,35.124497},{-104.7364,35.128548},{-104.806976,35.129887},{-104.817511,35.128507},{-104.826765,35.137374},{-104.837779,35.132474},{-104.849764,35.121026},{-104.850855,35.118301},{-104.853422,35.117401},{-104.856503,35.112768},{-104.862512,35.108277},{-104.888777,35.104315},{-104.889987,35.102451},{-104.89658,35.10106},{-104.908292,35.10438},{-104.919141,35.105016},{-104.946157,35.094283},{-104.965001,35.089834},{-104.998753,35.090047},{-105.008361,35.092394},{-105.018569,35.087788},{-105.132079,35.048024},{-105.169713,35.044181},{-105.187535,35.040783},{-105.198778,35.037594},{-105.21196,35.035557},{-105.218884,35.032475},{-105.237115,35.027381},{-105.237209,35.027345},{-105.278401,35.020257},{-105.280112,35.020195},{-105.286718,35.019865},{-105.287549,35.019737},{-105.290904,35.019646},{-105.331783,35.018393},{-105.349247,35.012991},{-105.390365,35.004604},{-105.403468,35.003967},{-105.428253,35.000518},{-105.449065,34.979411},{-105.465727,34.976846},{-105.479859,34.968284},{-105.555433,34.969246},{-105.557264,34.975227},{-105.556629,34.977295},{-105.56437,34.98498},{-105.596979,34.988015},{-105.647945,34.986801},{-105.657235,34.983694},{-105.713891,34.983829},{-105.717208,34.981413},{-105.718017,34.973335},{-105.72223,34.96929},{-105.729594,34.968802},{-105.745765,34.979585},{-105.755395,34.982346},{-105.820491,34.968327},{-105.869478,34.967427},{-105.948466,34.96961},{-105.948866,34.969655},{-105.953911,34.971818},{-105.96508,34.972336},{-106.000174,34.96191},{-106.014634,34.960591},{-106.098624,34.960434},{-106.109256,34.954773},{-106.128763,34.95088},{-106.147105,34.940371},{-106.149931,34.936451},{-106.188645,34.91301},{-106.204233,34.899449},{-106.204541,34.897499},{-106.208111,34.893469},{-106.210352,34.891917},{-106.211259,34.891478},{-106.213236,34.890893},{-106.226924,34.887432},{-106.228462,34.886681},{-106.228587,34.886563},{-106.228884,34.886305},{-106.234661,34.883791},{-106.25268,34.880592},{-106.256578,34.879249},{-106.259124,34.876776},{-106.264606,34.877015},{-106.265323,34.876998},{-106.266178,34.876714},{-106.266977,34.876213},{-106.267813,34.87548},{-106.267602,34.872788},{-106.267705,34.872492},{-106.26793,34.872264},{-106.268109,34.87201},{-106.268173,34.871885},{-106.268269,34.871771},{-106.272931,34.870037},{-106.273969,34.870258},{-106.274573,34.870583},{-106.276298,34.871861},{-106.27696,34.871983},{-106.277606,34.871882},{-106.278264,34.871629},{-106.27974,34.871129},{-106.280209,34.871011},{-106.281565,34.869818},{-106.278171,34.863683},{-106.279825,34.862392},{-106.28254,34.864186},{-106.289992,34.860567},{-106.29392,34.861346},{-106.301218,34.861983},{-106.302869,34.861884},{-106.308789,34.859604},{-106.332306,34.865579},{-106.337911,34.863317},{-106.344089,34.855812},{-106.343508,34.838065},{-106.347057,34.829097},{-106.366743,34.822304},{-106.37205,34.821803},{-106.382789,34.823461},{-106.385646,34.825109},{-106.390357,34.823192},{-106.40001,34.83429},{-106.410727,34.841003},{-106.420277,34.840839},{-106.428188,34.843472},{-106.45067,34.863836},{-106.464175,34.869694},{-106.5457,34.904785},{-106.60068,34.928437},{-106.622614,34.947113}}
