terminal_id,grade_id,day,opening_stock,volume_in,volume_out,closing_stock,receipts,shipments,rack_liftings,transfers_in,transfers_out,exchange_in,exchange_out,regrade_in,regrade_out,gain_loss
30,8,2016-04-16,13905,1,1551,12355,0,0,1551,0,0,0,0,0,0,1
30,8,2016-04-17,12355,0,1361,10994,0,0,1316,0,0,0,0,0,0,-45
30,8,2016-04-18,10994,9179,1342,18831,9129,0,1342,0,0,0,0,0,0,50
30,8,2016-04-19,18831,17901,1748,34984,17901,0,1734,0,0,0,0,0,0,-14
30,8,2016-04-20,34984,0,1533,33451,0,0,1502,0,0,0,0,0,0,-31
30,8,2016-04-21,33451,0,1595,31856,0,0,1547,0,0,0,0,0,0,-48
30,8,2016-04-22,31856,16,1652,30220,0,0,1652,0,0,0,0,0,0,16
30,8,2016-04-23,30220,51,1448,28823,0,0,1448,0,0,0,0,0,0,51
30,8,2016-04-24,28823,0,1498,27325,0,0,1458,0,0,0,0,0,0,-40
30,8,2016-04-25,27325,0,1572,25753,0,0,1555,0,0,0,0,0,0,-17
30,8,2016-04-26,25753,49,1344,24458,0,0,1344,0,0,0,0,0,0,49
30,8,2016-04-27,24458,0,0,24458,0,0,0,0,0,0,0,0,0,0
30,8,2016-04-28,24458,15,1524,22949,0,0,1524,0,0,0,0,0,0,15
30,8,2016-04-29,22949,0,0,22949,0,0,0,0,0,0,0,0,0,0
30,8,2016-04-30,22949,21699,1339,18570,21699,0,1309,0,0,0,0,0,0,-30
30,8,2016-05-01,18570,61,1282,17349,0,0,1282,0,0,0,0,0,0,61
30,8,2016-05-02,17349,0,1735,15614,0,0,1728,0,0,0,0,0,0,-7
30,8,2016-05-03,15614,0,0,15614,0,0,0,0,0,0,0,0,0,0
30,8,2016-05-04,35817,17933,1478,52272,17933,0,1378,0,0,0,0,0,0,-100
30,8,2016-05-05,52272,8140,1674,58738,8018,0,1674,0,0,0,0,0,0,122
30,8,2016-05-06,58738,0,1779,56959,0,0,1745,0,0,0,0,0,0,-34
30,8,2016-05-07,56959,55,1386,55628,0,0,1386,0,0,0,0,0,0,55
30,8,2016-05-08,55628,0,10978,44650,0,8752,902,0,0,0,0,0,0,-1324
30,8,2016-05-09,44650,1330,2639,43341,0,1257,1382,0,0,0,0,0,0,1330
30,8,2016-05-10,43341,0,1343,41998,0,0,1260,0,0,0,0,0,0,-83
30,8,2016-05-11,41998,22132,1565,62565,22107,0,1565,0,0,0,0,0,0,25
30,8,2016-05-12,62565,0,1313,61252,0,0,1306,0,0,0,0,0,0,-7
30,8,2016-05-13,61252,60,1507,59805,0,0,1507,0,0,0,0,0,0,60
30,8,2016-05-14,59805,0,1400,58405,0,0,1364,0,0,0,0,0,0,-36
30,8,2016-05-15,58405,0,1065,57340,0,0,1061,0,0,0,0,0,0,-4
30,8,2016-05-16,57340,28,1529,55839,0,0,1529,0,0,0,0,0,0,28
30,8,2016-05-17,55839,0,1609,54230,0,0,1571,0,0,0,0,0,0,-38
30,8,2016-05-18,54230,0,1421,52809,0,0,1388,0,0,0,0,0,0,-33
30,8,2016-05-19,52809,50,1579,51280,0,0,1579,0,0,0,0,0,0,50
30,8,2016-05-20,51280,42,1658,49664,0,0,1658,0,0,0,0,0,0,42
30,8,2016-05-21,49664,0,10800,38864,0,8380,1212,0,0,0,0,0,0,-1208
30,8,2016-05-22,38864,8722,11526,36060,8722,10524,880,0,0,0,0,0,0,-122
30,8,2016-05-23,36060,41,627,35474,0,0,627,0,0,0,0,0,0,41
30,8,2016-05-24,35474,40,862,34652,0,0,862,0,0,0,0,0,0,40
30,8,2016-05-25,34652,0,848,33804,0,0,770,0,0,0,0,0,0,-78
30,8,2016-05-26,33804,38,552,33290,0,0,552,0,0,0,0,0,0,38
30,8,2016-05-27,33290,24,512,32802,0,0,512,0,0,0,0,0,0,24
30,8,2016-05-28,32802,0,614,32188,0,0,573,0,0,0,0,0,0,-41
30,8,2016-05-29,32188,0,429,31759,0,0,394,0,0,0,0,0,0,-35
30,8,2016-05-30,31759,33,377,31415,0,0,377,0,0,0,0,0,0,33
30,8,2016-05-31,31415,9501,1229,39687,9501,0,548,0,0,0,0,0,0,-681
30,8,2016-06-01,39687,101,361,39427,0,0,361,0,0,0,0,0,0,101
30,8,2016-06-02,39427,12,484,38955,0,0,484,0,0,0,0,0,0,12
30,8,2016-06-03,38955,0,444,38511,0,0,414,0,0,0,0,0,0,-30
30,8,2016-06-04,38511,0,518,37993,0,0,502,0,0,0,0,0,0,-16
30,8,2016-06-05,37993,1192,1559,37626,0,1190,369,0,0,0,0,0,0,1192
30,8,2016-06-06,37626,0,0,37626,0,0,0,0,0,0,0,0,0,0
30,8,2016-06-07,37626,9,477,37158,0,0,477,0,0,0,0,0,0,9
30,8,2016-06-08,37158,0,652,36506,0,0,579,0,0,0,0,0,0,-73
30,8,2016-06-09,36506,0,596,35910,0,0,580,0,0,0,0,0,0,-16
30,8,2016-06-10,35910,12168,381,47697,12083,0,381,0,0,0,0,0,0,85
30,8,2016-06-11,47697,6,407,47296,0,0,407,0,0,0,0,0,0,6
30,8,2016-06-12,47296,0,444,46441,0,0,419,0,0,0,0,0,0,-25
30,8,2016-06-13,46441,5,425,46021,0,0,425,0,0,0,0,0,0,5
30,8,2016-06-14,46021,2,408,45615,0,0,408,0,0,0,0,0,0,2
30,8,2016-06-15,45615,4,399,45220,0,0,399,0,0,0,0,0,0,4
30,8,2016-06-16,45220,11,552,44679,0,0,552,0,0,0,0,0,0,11
30,8,2016-06-17,44679,0,507,44172,0,0,486,0,0,0,0,0,0,-21
30,8,2016-06-18,44172,0,451,43721,0,0,423,0,0,0,0,0,0,-28
30,8,2016-06-19,43721,3,336,43387,0,0,336,0,0,0,0,0,0,3
30,8,2016-06-20,43387,39,504,42922,0,0,504,0,0,0,0,0,0,39
30,8,2016-06-21,42922,0,590,42332,0,0,563,0,0,0,0,0,0,-27
30,8,2016-06-22,42332,0,508,41823,0,0,457,0,0,0,0,0,0,-51
30,8,2016-06-23,41823,10194,453,51563,9959,0,453,0,0,0,0,0,0,235
30,8,2016-06-24,51563,0,396,51167,0,0,388,0,0,0,0,0,0,-8
30,8,2016-06-25,51167,0,414,50752,0,0,373,0,0,0,0,0,0,-41
30,8,2016-06-26,50752,0,471,50280,0,0,430,0,0,0,0,0,0,-41
30,8,2016-06-27,50280,0,444,49835,0,0,421,0,0,0,0,0,0,-23
30,8,2016-06-28,49835,45,361,49518,0,0,361,0,0,0,0,0,0,45
30,8,2016-06-29,49518,14,476,49056,0,0,476,0,0,0,0,0,0,14
30,8,2016-06-30,49056,0,436,48582,0,0,395,0,0,0,0,0,0,-41
30,8,2016-07-01,48620,0,525,48094,0,0,472,0,0,0,0,0,0,-53
30,8,2016-07-02,48094,16,487,47623,0,0,487,0,0,0,0,0,0,16
30,8,2016-07-03,47623,17,496,47143,0,0,496,0,0,0,0,0,0,17
30,8,2016-07-04,47143,0,447,46696,0,0,398,0,0,0,0,0,0,-49
30,8,2016-07-05,46696,0,229,46466,0,0,192,0,0,0,0,0,0,-37
30,8,2016-07-06,46466,0,453,46012,0,0,439,0,0,0,0,0,0,-14
30,8,2016-07-07,46012,20,597,45434,0,0,597,0,0,0,0,0,0,20
30,8,2016-07-08,45434,0,322,45111,0,0,312,0,0,0,0,0,0,-10
30,8,2016-07-09,45111,6087,586,50612,5976,0,586,0,0,0,0,0,0,111
30,8,2016-07-10,50612,0,6518,44094,0,5124,189,0,0,0,0,0,0,-1205
30,8,2016-07-11,44094,1087,15159,30021,0,14857,302,0,0,0,0,0,0,1087
30,8,2016-07-12,30021,0,536,29485,0,0,503,0,0,0,0,0,0,-33
30,8,2016-07-13,29485,0,366,29119,0,0,355,0,0,0,0,0,0,-11
30,8,2016-07-14,29119,52,347,28824,0,0,347,0,0,0,0,0,0,52
30,8,2016-07-15,28824,3,308,28518,0,0,308,0,0,0,0,0,0,3
30,8,2016-07-16,28518,0,308,28210,0,0,303,0,0,0,0,0,0,-5
30,8,2016-07-17,28210,18,366,27861,0,0,366,0,0,0,0,0,0,18
30,8,2016-07-18,27861,0,581,27279,0,0,517,0,0,0,0,0,0,-64
30,8,2016-07-19,27279,0,355,26924,0,0,352,0,0,0,0,0,0,-3
30,8,2016-07-20,26924,144,360,43769,0,0,360,0,0,0,0,0,0,0
30,8,2016-07-21,43769,31,529,43271,0,0,529,0,0,0,0,0,0,31
30,8,2016-07-22,43271,28,529,42770,0,0,529,0,0,0,0,0,0,28
30,8,2016-07-23,42770,0,406,42364,0,0,381,0,0,0,0,0,0,-25
30,8,2016-07-24,42364,0,394,41970,0,0,372,0,0,0,0,0,0,-22
30,8,2016-07-25,41970,0,254,41715,0,0,232,0,0,0,0,0,0,-22
30,8,2016-07-26,41715,20,355,41379,0,0,355,0,0,0,0,0,0,20
30,8,2016-07-27,41379,66,622,40823,0,0,622,0,0,0,0,0,0,66
30,8,2016-07-28,40823,0,449,40373,0,0,414,0,0,0,0,0,0,-35
30,8,2016-07-29,40373,0,483,39890,0,0,455,0,0,0,0,0,0,-28
30,8,2016-07-30,39890,0,449,39441,0,0,444,0,0,0,0,0,0,-5
30,8,2016-07-31,39441,34,346,39128,0,0,346,0,0,0,0,0,0,34
30,8,2016-08-01,39128,18,434,38712,0,0,434,0,0,0,0,0,0,18
30,8,2016-08-02,38712,0,443,38268,0,0,426,0,0,0,0,0,0,-17
30,8,2016-08-03,38268,0,465,37803,0,0,464,0,0,0,0,0,0,-1
30,8,2016-08-04,37803,0,439,37363,0,0,429,0,0,0,0,0,0,-10
30,8,2016-08-05,37363,6186,436,43113,6037,0,436,0,0,0,0,0,0,149
30,8,2016-08-06,43113,0,333,42780,0,0,331,0,0,0,0,0,0,-2
30,8,2016-08-07,42780,0,446,42333,0,0,390,0,0,0,0,0,0,-56
30,8,2016-08-08,42333,0,517,41816,0,0,472,0,0,0,0,0,0,-45
30,8,2016-08-09,41816,1,416,41400,0,0,416,0,0,0,0,0,0,1
30,8,2016-08-10,41400,36,566,40870,0,0,566,0,0,0,0,0,0,36
30,8,2016-08-11,40870,0,519,40351,0,0,475,0,0,0,0,0,0,-44
30,8,2016-08-12,40351,0,357,39994,0,0,326,0,0,0,0,0,0,-31
30,8,2016-08-13,39994,0,347,39646,0,0,330,0,0,0,0,0,0,-17
30,8,2016-08-14,39646,19,312,39352,0,0,312,0,0,0,0,0,0,19
30,8,2016-08-15,39352,2,381,38973,0,0,381,0,0,0,0,0,0,2
30,8,2016-08-16,38973,31,537,38466,0,0,537,0,0,0,0,0,0,31
30,8,2016-08-17,38466,0,402,38064,0,0,370,0,0,0,0,0,0,-32
30,8,2016-08-18,38064,0,400,37664,0,0,387,0,0,0,0,0,0,-13
30,8,2016-08-19,37664,52,440,37275,0,0,440,0,0,0,0,0,0,52
30,8,2016-08-20,37275,4,346,36933,0,0,346,0,0,0,0,0,0,4
30,8,2016-08-21,36933,0,346,36586,0,0,340,0,0,0,0,0,0,-6
30,8,2016-08-22,36586,0,406,36180,0,0,385,0,0,0,0,0,0,-21
30,8,2016-08-23,36180,0,492,35687,0,0,446,0,0,0,0,0,0,-46
30,8,2016-08-24,35687,44,428,35302,0,0,428,0,0,0,0,0,0,44
30,8,2016-08-25,35302,35,421,34916,0,0,421,0,0,0,0,0,0,35
30,8,2016-08-26,34916,5,380,34541,0,0,380,0,0,0,0,0,0,5
30,8,2016-08-27,34541,33,296,34278,0,0,296,0,0,0,0,0,0,33
30,8,2016-08-28,34278,0,310,33967,0,0,240,0,0,0,0,0,0,-70
30,8,2016-08-29,33967,0,342,33625,0,0,324,0,0,0,0,0,0,-18
30,8,2016-08-30,33625,25,260,33390,0,0,260,0,0,0,0,0,0,25
30,8,2016-08-31,33390,30,491,32929,0,0,491,0,0,0,0,0,0,30
30,8,2016-09-01,32929,0,510,32418,0,0,500,0,0,0,0,0,0,-10
30,8,2016-09-02,32418,1,378,32041,0,0,378,0,0,0,0,0,0,1
30,8,2016-09-03,32041,0,472,31568,0,0,431,0,0,0,0,0,0,-41
30,8,2016-09-04,31568,62,513,31117,0,0,513,0,0,0,0,0,0,62
30,8,2016-09-05,31117,0,366,30751,0,0,355,0,0,0,0,0,0,-11
30,8,2016-09-06,30751,0,393,30358,0,0,389,0,0,0,0,0,0,-4
30,8,2016-09-07,30358,17868,566,47659,17860,0,566,0,0,0,0,0,0,8
30,8,2016-09-08,47659,20,496,47183,0,0,496,0,0,0,0,0,0,20
30,8,2016-09-09,47183,0,684,46498,0,0,654,0,0,0,0,0,0,-30
30,8,2016-09-10,46498,0,336,46161,0,0,289,0,0,0,0,0,0,-47
30,8,2016-09-11,46161,0,20503,25657,0,18931,329,0,0,0,0,0,0,-1243
30,8,2016-09-12,25657,677,548,25785,677,0,440,0,0,0,0,0,0,-108
30,8,2016-09-13,25785,30653,489,55949,30538,0,489,0,0,0,0,0,0,115
30,8,2016-09-14,55949,16,272,55692,0,0,272,0,0,0,0,0,0,16
30,8,2016-09-15,55692,0,702,54990,0,0,678,0,0,0,0,0,0,-24
30,8,2016-09-16,54990,0,1407,53690,0,0,0,0,0,0,0,0,0,-7
30,8,2016-09-17,53690,1146,2894,52153,0,0,1494,0,0,0,0,0,0,1146
30,8,2016-09-18,52153,0,2644,50909,0,0,1238,0,0,0,0,0,0,-6
30,8,2016-09-19,50909,2,1339,49572,0,0,1339,0,0,0,0,0,0,2
30,8,2016-09-20,49572,0,1498,48073,0,0,1439,0,0,0,0,0,0,-59
30,8,2016-09-21,48073,54,1505,46621,0,0,1505,0,0,0,0,0,0,54
30,8,2016-09-22,46621,35,2660,45395,0,0,1260,0,0,0,0,0,0,35
30,8,2016-09-23,45395,8298,2800,52292,8201,0,1400,0,0,0,0,0,0,97
30,8,2016-09-24,52292,30,2887,50834,0,0,1487,0,0,0,0,0,0,30
30,8,2016-09-25,50834,0,22201,30032,0,18404,1108,0,0,0,0,0,0,-1289
30,8,2016-09-26,30032,16,2586,28861,0,0,1186,0,0,0,0,0,0,16
30,8,2016-09-27,28861,0,2808,27453,0,0,1345,0,0,0,0,0,0,-63
30,8,2016-09-28,27453,71,1154,26369,0,0,1154,0,0,0,0,0,0,71
30,8,2016-09-29,26369,54,1935,24488,0,0,1935,0,0,0,0,0,0,54
30,8,2016-09-30,24488,0,1775,22712,0,0,1761,0,0,0,0,0,0,-14
30,8,2016-10-01,22712,13499,1467,34743,13499,0,1396,0,0,0,0,0,0,-71
30,8,2016-10-02,34743,0,1180,33563,0,0,1124,0,0,0,0,0,0,-56
30,8,2016-10-03,33563,0,1370,32193,0,0,1370,0,0,0,0,0,0,0
30,8,2016-10-04,32193,24,1387,30830,0,0,1387,0,0,0,0,0,0,24
30,8,2016-10-05,30830,0,1679,29150,0,0,1674,0,0,0,0,0,0,-5
30,8,2016-10-06,29150,0,1271,27878,0,0,1264,0,0,0,0,0,0,-7
30,8,2016-10-07,27878,5,1590,26293,0,0,1590,0,0,0,0,0,0,5
30,8,2016-10-08,26293,51,1297,25047,0,0,1297,0,0,0,0,0,0,51
30,8,2016-10-09,25047,11921,1175,35792,11921,0,1099,0,0,0,0,0,0,-76
30,8,2016-10-10,35792,1281,2714,34359,0,1210,1504,0,0,0,0,0,0,1281
30,8,2016-10-11,34359,10,1126,33243,0,0,1126,0,0,0,0,0,0,10
30,8,2016-10-12,33243,0,1352,31891,0,0,1312,0,0,0,0,0,0,-40
30,8,2016-10-13,31891,54,1521,30424,0,0,1521,0,0,0,0,0,0,54
30,8,2016-10-14,30424,4,1282,29145,0,0,1282,0,0,0,0,0,0,4
30,8,2016-10-15,29145,0,1048,28097,0,0,1023,0,0,0,0,0,0,-25
30,8,2016-10-16,28097,31,1173,26954,0,0,1173,0,0,0,0,0,0,31
30,8,2016-10-17,26954,0,1268,25686,0,0,1251,0,0,0,0,0,0,-17
30,8,2016-10-18,25686,65,1350,24401,0,0,1350,0,0,0,0,0,0,65
30,8,2016-10-19,24401,892,967,24326,892,0,946,0,0,0,0,0,0,-21
30,8,2016-10-20,24326,0,1452,22873,0,0,1444,0,0,0,0,0,0,-8
30,8,2016-10-21,22873,0,1355,21518,0,0,1316,0,0,0,0,0,0,-39
30,8,2016-10-22,21518,0,1209,22624,0,0,1209,0,0,0,0,0,0,0
30,8,2016-10-23,22624,27287,1263,48647,27151,0,1263,0,0,0,0,0,0,136
30,8,2016-10-24,48647,51,1210,47487,0,0,1210,0,0,0,0,0,0,51
30,8,2016-10-25,47487,0,1196,46291,0,0,1111,0,0,0,0,0,0,-85
30,8,2016-10-26,46291,49,1333,45006,0,0,1333,0,0,0,0,0,0,49
30,8,2016-10-27,45006,17,1394,43629,0,0,1394,0,0,0,0,0,0,17
30,8,2016-10-28,43629,0,1390,42239,0,0,1293,0,0,0,0,0,0,-97
30,8,2016-10-29,42239,0,4652,37586,0,2176,1355,0,0,0,0,0,0,-1121
30,8,2016-10-30,37586,23701,17487,43799,23701,16682,750,0,0,0,0,0,0,-55
30,8,2016-10-31,43799,0,1526,42273,0,0,1484,0,0,0,0,0,0,-42
30,8,2016-11-01,42273,58,1598,40733,0,0,1598,0,0,0,0,0,0,58
30,8,2016-11-02,40733,38,1300,39470,0,0,1300,0,0,0,0,0,0,38
30,8,2016-11-03,39470,72,1254,38288,0,0,1254,0,0,0,0,0,0,72
30,8,2016-11-04,84750,1354,39809,46295,0,38340,1469,0,0,0,0,0,0,1354
30,8,2016-11-05,46295,0,1270,45025,0,0,1234,0,0,0,0,0,0,-36
30,8,2016-11-06,45025,0,1628,43397,0,0,1613,0,0,0,0,0,0,-15
30,8,2016-11-07,43397,25,799,42623,0,0,799,0,0,0,0,0,0,25
30,8,2016-11-08,42623,0,1319,41303,0,0,1300,0,0,0,0,0,0,-19
30,8,2016-11-09,41303,40,1478,39864,0,0,1478,0,0,0,0,0,0,40
30,8,2016-11-10,39864,21,1351,38533,0,0,1351,0,0,0,0,0,0,21
30,8,2016-11-11,38533,0,1207,37325,0,0,1173,0,0,0,0,0,0,-34
30,8,2016-11-12,37325,28,1328,36025,0,0,1328,0,0,0,0,0,0,28
30,8,2016-11-13,36025,9,1238,34795,0,0,1238,0,0,0,0,0,0,9
30,8,2016-11-14,34795,0,1226,33569,0,0,1192,0,0,0,0,0,0,-34
30,8,2016-11-15,33569,40,1570,32038,0,0,1570,0,0,0,0,0,0,40
30,8,2016-11-16,32038,0,1528,30510,0,0,1494,0,0,0,0,0,0,-34
30,8,2016-11-17,30510,5949,1462,34996,5949,0,1400,0,0,0,0,0,0,-62
30,8,2016-11-18,34996,29724,1503,63216,29724,0,1468,0,0,0,0,0,0,-35
30,8,2016-11-19,63216,0,25311,37904,0,22921,1208,0,0,0,0,0,0,-1182
30,8,2016-11-20,37904,18924,12356,44472,18924,10886,1299,0,0,0,0,0,0,-171
30,8,2016-11-21,44472,28,1310,43189,0,0,1310,0,0,0,0,0,0,28
30,8,2016-11-22,43189,63,1339,41913,0,0,1339,0,0,0,0,0,0,63
30,8,2016-11-23,41913,0,1796,40116,0,0,1793,0,0,0,0,0,0,-3
30,8,2016-11-24,40116,0,1157,38958,0,0,1125,0,0,0,0,0,0,-32
30,8,2016-11-25,38958,40,1132,37866,0,0,1132,0,0,0,0,0,0,40
30,8,2016-11-26,37866,0,1335,36530,0,0,1319,0,0,0,0,0,0,-16
30,8,2016-11-27,36530,0,1056,35474,0,0,1043,0,0,0,0,0,0,-13
30,8,2016-11-28,35474,27,1375,34125,0,0,1375,0,0,0,0,0,0,27
30,8,2016-11-29,34125,0,1389,32736,0,0,1343,0,0,0,0,0,0,-46
30,8,2016-11-30,32736,59,1485,31310,0,0,1485,0,0,0,0,0,0,59
30,8,2016-12-01,31310,15,1494,29831,0,0,1494,0,0,0,0,0,0,15
30,8,2016-12-02,29831,0,1558,28272,0,0,1543,0,0,0,0,0,0,-15
30,8,2016-12-03,28272,0,1169,27103,0,0,1163,0,0,0,0,0,0,-6
30,8,2016-12-04,27103,3495,1207,29391,3495,0,1119,0,0,0,0,0,0,-88
30,8,2016-12-05,29391,12999,1169,41220,12908,0,1169,0,0,0,0,0,0,91
30,8,2016-12-06,41220,76,1327,39968,0,0,1327,0,0,0,0,0,0,76
30,8,2016-12-07,39968,0,1342,38625,0,0,1336,0,0,0,0,0,0,-6
30,8,2016-12-08,38625,1346,2749,37221,0,1276,1473,0,0,0,0,0,0,1346
30,8,2016-12-09,37221,0,1419,35802,0,0,1393,0,0,0,0,0,0,-26
30,8,2016-12-10,35802,0,1194,34608,0,0,1144,0,0,0,0,0,0,-50
30,8,2016-12-11,34608,67,1026,33648,0,0,1026,0,0,0,0,0,0,67
30,8,2016-12-12,33648,0,1509,32139,0,0,1459,0,0,0,0,0,0,-50
30,8,2016-12-13,32139,101,962,31278,0,0,962,0,0,0,0,0,0,101
30,8,2016-12-14,31278,0,1576,29701,0,0,1553,0,0,0,0,0,0,-23
30,8,2016-12-15,29701,15,1161,28555,0,0,1161,0,0,0,0,0,0,15
30,8,2016-12-16,28555,3926,1414,31067,3926,0,1353,0,0,0,0,0,0,-61
30,8,2016-12-17,31067,63,661,30468,0,0,661,0,0,0,0,0,0,63
30,8,2016-12-18,30468,24,1177,29315,0,0,1177,0,0,0,0,0,0,24
30,8,2016-12-19,29315,49,1151,28213,0,0,1151,0,0,0,0,0,0,49
30,8,2016-12-20,28213,0,1608,26604,0,0,1584,0,0,0,0,0,0,-24
30,8,2016-12-21,26604,9,1729,24883,0,0,1729,0,0,0,0,0,0,9
30,8,2016-12-22,24883,18,1209,23691,0,0,1209,0,0,0,0,0,0,18
30,8,2016-12-23,23691,9052,871,31871,9052,0,606,0,0,0,0,0,0,-265
30,8,2016-12-24,31871,2651,1422,33100,2523,0,1422,0,0,0,0,0,0,128
30,8,2016-12-25,33100,90,468,32722,0,0,468,0,0,0,0,0,0,90
30,8,2016-12-26,32722,0,1348,31374,0,0,1329,0,0,0,0,0,0,-19
30,8,2016-12-27,31374,48,1612,29810,0,0,1612,0,0,0,0,0,0,48
30,8,2016-12-28,29810,393,1724,28479,393,0,1346,0,0,0,0,0,0,-378
30,8,2016-12-29,28479,0,1176,27303,0,0,1155,0,0,0,0,0,0,-21
30,8,2016-12-30,27303,24,1548,25779,0,0,1548,0,0,0,0,0,0,24
30,8,2016-12-31,25779,4,1304,24479,0,0,1304,0,0,0,0,0,0,4
30,8,2017-01-01,24479,65,875,23669,0,0,875,0,0,0,0,0,0,65
30,8,2017-01-02,23669,7516,1223,29962,0,7503,1223,0,0,0,0,0,0,13
30,8,2017-01-03,29962,18,1425,28555,0,0,1425,0,0,0,0,0,0,18
30,8,2017-01-04,28555,371,1145,27781,308,0,1145,0,0,0,0,0,0,63
30,8,2017-01-05,27781,39,1192,26628,0,0,1192,0,0,0,0,0,0,39
30,8,2017-01-06,26628,4,1162,25470,0,0,1162,0,0,0,0,0,0,4
30,8,2017-01-07,25470,26,1280,24216,0,0,1280,0,0,0,0,0,0,26
30,8,2017-01-08,24216,33,861,23387,0,0,861,0,0,0,0,0,0,33
30,8,2017-01-09,23387,0,1101,22286,0,0,1056,0,0,0,0,0,0,-45
30,8,2017-01-10,22286,0,1364,20922,0,0,1301,0,0,0,0,0,0,-63
30,8,2017-01-11,20922,67,1251,19738,0,0,1251,0,0,0,0,0,0,67
30,8,2017-01-12,19738,0,1581,18157,0,0,1570,0,0,0,0,0,0,-11
30,8,2017-01-13,18157,77,1151,17083,0,0,1151,0,0,0,0,0,0,77
30,8,2017-01-14,17083,31746,1283,47546,31746,0,1224,0,0,0,0,0,0,-59
30,8,2017-01-15,47546,15,733,46828,0,0,733,0,0,0,0,0,0,15
30,8,2017-01-16,46828,0,1101,45727,0,0,1085,0,0,0,0,0,0,-16
30,8,2017-01-17,45727,18328,972,63083,18328,0,940,0,0,0,0,0,0,-32
30,8,2017-01-18,63083,0,1241,61842,0,0,1181,0,0,0,0,0,0,-60
30,8,2017-01-19,61842,51,1373,60520,0,0,1373,0,0,0,0,0,0,51
30,8,2017-01-20,60520,0,36168,24352,0,33830,1135,0,0,0,0,0,0,-1203
30,8,2017-01-21,24352,0,1029,23323,0,0,1003,0,0,0,0,0,0,-26
30,8,2017-01-22,23323,8,855,22476,0,0,855,0,0,0,0,0,0,8
30,8,2017-01-23,22476,0,1111,21364,0,0,1108,0,0,0,0,0,0,-3
30,8,2017-01-24,21364,18755,2475,37645,17581,1253,1222,0,0,0,0,0,0,1174
30,8,2017-01-25,37645,83,1569,36158,0,0,1569,0,0,0,0,0,0,83
30,8,2017-01-26,36158,21,1205,34975,0,0,1205,0,0,0,0,0,0,21
30,8,2017-01-27,34975,0,1211,33764,0,0,1204,0,0,0,0,0,0,-7
30,8,2017-01-28,33764,23162,1354,55572,23162,0,1229,0,0,0,0,0,0,-125
30,8,2017-01-29,55572,0,15794,39778,0,13841,974,0,0,0,0,0,0,-979
30,8,2017-01-30,39778,0,6183,33595,0,4938,1052,0,0,0,0,0,0,-193
30,8,2017-01-31,33595,64,1510,32149,0,0,1510,0,0,0,0,0,0,64
30,8,2017-02-01,32149,3298,2488,32958,2250,1296,1192,0,0,0,0,0,0,1048
30,8,2017-02-02,32958,18756,1160,50554,18618,0,1160,0,0,0,0,0,0,138
30,8,2017-02-03,50554,62,1458,49158,0,0,1458,0,0,0,0,0,0,62
30,8,2017-02-04,49158,0,1417,47741,0,0,1359,0,0,0,0,0,0,-58
30,8,2017-02-05,47741,25,938,46828,0,0,938,0,0,0,0,0,0,25
30,8,2017-02-06,46828,0,1355,45473,0,0,1343,0,0,0,0,0,0,-12
30,8,2017-02-07,45473,0,1472,44001,0,0,1468,0,0,0,0,0,0,-4
30,8,2017-02-08,44001,1058,138,43495,1058,0,1537,0,0,0,0,0,0,-27
30,8,2017-02-09,43495,19672,1156,62011,19613,0,1156,0,0,0,0,0,0,59
30,8,2017-02-10,62011,0,10043,51967,0,7866,1142,0,0,0,0,0,0,-1035
30,8,2017-02-11,51967,16522,13341,55148,16522,11936,1166,0,0,0,0,0,0,-239
30,8,2017-02-12,55148,24,930,54242,0,0,930,0,0,0,0,0,0,24
30,8,2017-02-13,54242,19,1098,53163,0,0,1098,0,0,0,0,0,0,19
30,8,2017-02-14,53163,1278,2519,51922,0,1283,1236,0,0,0,0,0,0,1278
30,8,2017-02-15,51922,57,1037,50942,0,0,1037,0,0,0,0,0,0,57
30,8,2017-02-16,50942,0,1543,49399,0,0,1449,0,0,0,0,0,0,-94
30,8,2017-02-17,49399,49,1063,48385,0,0,1063,0,0,0,0,0,0,49
30,8,2017-02-18,48385,0,1277,47108,0,0,1265,0,0,0,0,0,0,-12
30,8,2017-02-19,47108,0,1311,45797,0,0,1279,0,0,0,0,0,0,-32
30,8,2017-02-20,45596,30477,1319,74754,30477,0,1307,0,0,0,0,0,0,-12
30,8,2017-02-21,74754,0,1316,73438,0,0,1243,0,0,0,0,0,0,-73
30,8,2017-02-22,73438,50,1304,72183,0,0,1304,0,0,0,0,0,0,50
30,8,2017-02-23,72183,0,1538,70645,0,0,1512,0,0,0,0,0,0,-26
30,8,2017-02-24,70645,0,1289,69356,0,0,1279,0,0,0,0,0,0,-10
30,8,2017-02-25,69356,27,907,68476,0,0,907,0,0,0,0,0,0,27
30,8,2017-02-26,68476,0,1111,67365,0,0,1068,0,0,0,0,0,0,-43
30,8,2017-02-27,67365,0,21071,46293,0,18486,1559,0,0,0,0,0,0,-1026
30,8,2017-02-28,46293,0,6749,39543,0,5443,1255,0,0,0,0,0,0,-51
30,8,2017-03-01,39543,0,1332,38211,0,0,1289,0,0,0,0,0,0,-43
30,8,2017-03-02,38211,49,1386,36873,0,0,1386,0,0,0,0,0,0,49
30,8,2017-03-03,36873,3,1271,35604,0,0,1271,0,0,0,0,0,0,3
